1952	5		efficient service
1542	3		perfect across location
3377	14		a bit poor Room sound proofing
2757	13		very comfortable bed
2791	13		Most comfy beds
4092	4		very friendly Overall staff
689	9		best breakfast
2571	13		stained carpet
1106	1		great stay
24	0		very relaxed hotels
107	0		nicely decorated hotel
4682	4		very helpfull Staff
2966	2		clean room
1254	3		very good location
4536	4		friendly staff
298	0		wonderful setting
4512	4		friendly staff
2816	13		great Beds
4275	4		Not enough staff
2006	5		quick service
4819	4		helpful hotel
1031	9		Good breakfast
3394	14		quiet hotel
3153	2		Very pleasant room
2425	12		cold bathroom
4761	4		always on duty staff
2461	12		bright bathroom
729	9		superb Breakfast
3514	11		Medium sized hotel
4419	4		helpful staffs
2994	2		really great room
4108	4		helpful staff
2336	12		quite small bathroom
3804	11		small room
2876	2		needed furniture
4359	4		Friendly staff
4833	4		fantastic staff
4744	4		really helpful staff
2033	5		No microwave
3002	2		nice stuff
287	6		good value hotel
2356	12		extra toiletries
4573	4		good free staff
4357	4		knowledgeable staff
2605	13		decorated nicely bed
1210	3		great location
649	9		not enough tea bags
1825	3		good location
715	9		ideal beverages
3209	10		No natural lighting
4448	4		extremely helpful really concierge
4965	6		extausionate Prices
1724	3		Good location
2863	2		filthy grouting
555	7		nice bars
3842	11		very small Rooms
1815	3		Next Hyde park
1623	3		good position
457	1		a little sad hotel
2254	12		nice bathroom
1693	3		comfortable location
4465	4		amazing staff
1516	3		good location
989	9		big tea
4541	4		good Room service menu
4174	4		friendly staff
4340	4		friendly staff
3039	2		very nice room
2663	13		Old fashioned carpet
4413	4		accommodating staff
4206	4		helpful staff
4559	4		friendly Staff
3750	11		Large room
1619	3		Easy walking from the
4440	4		friendly staff
2158	5		great services
4084	4		conveniant kettle
4005	17		very obvious view on the waterfront
2109	5		Good service
2785	13		comfy rooms
2886	2		not room
2246	12		excellent shower
3772	11		a bit small rooms
4316	4		friendly professional staff
899	9		tasty food
1618	3		a few minutes to tube
2723	13		confortable bed
182	0		new Everything
3872	11		very spacious room
1645	3		just awesome right next to tube
3258	10		snow white lights
2958	2		clean Room
2738	13		super comfortable bed
3667	11		small room
743	9		superb Breakfast lunch dinner
848	9		Nice breakfast room
2687	13		very nice beds
2961	2		very helpful room
719	9		Excellent breakfast
2772	13		comfortable beds
775	9		excellent Breakfast
4681	4		helpful staff
1994	5		good resteraunts
3825	11		Small room
1082	9		smells food
1386	3		2 minutes away Park station
1028	9		fresh popcorn
3204	10		quite used furniture fixtures
4539	4		2min walk staff
3389	14		quiet central
4339	4		respective staffs
1167	1		beautiful overall feel
180	0		absolutely beautiful Hotel
3137	2		liked cleanliness
4678	4		attentive Staff
498	7		Good parking
3808	11		comfortable room
2973	2		dirty Room
1684	3		missing products
2216	12		no hair conditioner
4443	4		happy Staff
3699	11		very comfortable rooms
4803	4		friendly staff
1676	3		excellent location
3556	11		average rooms
1750	3		awkward Location
2568	13		excellent bed
1514	3		superb location
1156	1		excellent Hotel experience
2161	5		weren t cleared very quickly queues
2608	13		surprisingly comfy Bed
3744	11		bigger room
1389	3		too far from city
2333	12		high standards shower
3162	2		friendly Room
2567	13		too soft mattress
2689	13		good Bed
1787	3		A lot of shops
3802	11		comfortable room
1544	3		a bit fare out location
2304	12		bad plumbing
2321	12		light bathroom
1393	3		perfect location
2413	12		Nice shower
1637	3		a bit far from centre
1903	3		near location
3724	11		comfortable room
4052	8		safe Laptop
1844	3		one stop airport
1323	3		good location
1745	3		close to caf
1042	9		decent breakfast buffet
1776	3		just across bakery
3171	2		well appointed room
4068	4		noisy service staff
956	9		really good selection of restaurants
3373	14		very noisy drinks facilities
967	9		fantastic meal
917	9		nice breakfast place
3367	14		aweful room
4480	4		friendly staff
4189	4		brilliant staff
2410	12		not functional bathroom
726	9		most disgusting treatment
3536	11		outdated Rooms
1958	5		fast wifi
2295	12		powerful shower
4069	4		No room service
2577	13		wasn t bad bed
155	1		nice hotel
3933	17		best areas
4622	4		beautiful staff
1584	3		Great location
3115	2		very dirty room
2513	13		amazing bed
1236	3		5 minute walk away restaurants
176	1		really good experience
2755	13		comfortable stay
4779	4		Really lovely staff
4442	4		helpful Staff
4851	4		not interested Reception
4944	6		too expensive room price
4277	4		Love customer service
957	9		somewhat uncomfortable breakfast room
296	0		lots of setting up
1525	3		very friendly location
1612	3		a bit deceptive location description
659	9		unsurpassed breakfast
1383	3		free transfer from the airport
2030	5		no change of
4287	4		Lovely extras
2797	13		comfortable Beds
3600	11		Smallest hotel room
4578	4		welcoming Staff
3	2		Clean comfy location
1046	9		limited coffee
1960	5		don t book tickets
4991	6		slightly more friendly pricing
4252	4		very helpful hotel staff
46	2		friendly cleanness
338	1		best hotel
4591	4		friendly staff
382	0		great grocery
417	0		old tiled
2979	2		fresh items
1513	3		right next to comfort
4911	6		lots of DLR
2045	5		nice touch
3042	2		extensive bag
2953	2		incredibly comfortable room
695	9		much better breakfast
4620	4		ok staff
1282	3		a bit far out location
521	7		nice fridge mini bar
2441	12		dated bathroom
1443	3		great location
1471	3		perfect location
3050	2		very dated room
1652	3		a located
2514	13		a bit uncomfortable bedding
4524	4		Quite noisy cleaning staff
3907	15		barely any tv picture
1559	3		a bit industrial location
3244	10		small mosaic tiles
3376	14		not much privacy breakfast room
1717	3		very clean location
3860	11		ease access to room
2044	5		good night of
1822	3		20 minutes center
682	9		hot food
2146	5		very late tube
3264	10		very poor standard paint
148	0		Fresh flowers
1734	3		right outside Tram stops
4347	4		very friendly staff
3592	11		rather compact room
503	7		Beautiful facilities
2063	5		endless list
4451	4		helpful Staff
1319	3		not very good location
140	0		likable hotel
3970	17		pleasant footbridge
368	0		great design
4056	4		rude restaurant staff
3232	10		Brand new looking interiors
740	9		Nice cocktails
1576	3		innovative idea of
1110	1		Great hotel
4291	4		Clean comfortable staff
1531	3		so close to transport
4576	4		professional staff
2473	13		huge beds
2800	13		very uncomfortable bed
3625	11		small rooms
2765	13		comfy bed
37	0		Nice Ambience
705	9		fresh breakfast
3145	2		Clean room
579	7		plenty of bars
3499	14		very quiet district
2860	2		great front desk staff rooms
1265	3		Poor area for restaurants
3107	2		very clean Rooms
1565	3		A lot of supermarkets
3867	11		tiny room
1550	3		great bus
2450	12		very nice shower
2703	13		comfortable kids
2727	13		superb slept
4304	4		helpful staff
2415	12		somewhat narrow Shower space
1121	1		great hotel
1320	3		Really easy to get to Heathrow
4383	4		Very friendly staff
2882	2		tidy room
4665	4		friendly staff
4869	6		high class restaurant
935	9		Not the best breakfasts
1116	1		Great hotel
2894	2		very nice Room
4928	6		big value for money
2847	2		tidy Room
204	0		Lovely hotel
1096	9		very good breakfast
3335	10		too dark Lighting
2551	13		extra comfy bed location
802	9		huge choice of breakfast
4170	4		very friendly receptionist
1453	3		good location
4180	4		very freindly Staff
2011	5		very small Keycard
4460	4		Courteous staff
209	0		beautiful rose petals
3165	2		very nice rooms
4832	4		very helpful Staff
4778	4		Great crew
2394	12		pretty good bathrooms
3924	16		very hot air cpnditioning
2406	12		great shower
3138	2		clean Rooms
2927	2		very clean room
2786	13		comfortable Beds
2068	5		Short Sainsburys
4239	4		nice staff
4632	4		friendly Staff
4120	4		helpful staff
2234	12		a bit poor water
2651	13		too warm Comforter
4319	4		extremely helpful Room
1268	3		Great location
2454	12		Clean towels
4476	4		good staff
2088	5		Constant queues for
4830	4		helpful staff
4637	4		very noisy cleaning staff
3732	11		a little small compacted rooms
1772	3		easy to manoeuvre
3372	14		busy noise
2803	13		Really comfy bed
974	9		amazing Breakfast
4508	4		super friendly staff
1820	3		Great location
4195	4		helpful staff
146	0		lovely everything
4153	4		Apathetic staff
2967	2		comfortable clean Room
4355	4		helpful staff
4063	4		very knowledgeable Staff
890	9		hot Food
2377	12		fresh bathroom
2340	12		off Hot water
2168	5		very poor Wifi
3308	10		very dark room
4060	4		friendly Staff
1363	3		many restaurants
961	9		No bread
1765	3		really cool boat stop
4719	4		friendly staff
1707	3		excellent location near
2721	13		comfy beds
4572	4		very good Room service
581	7		secure parking
4050	8		Reasonable distances
958	9		continentle breakfast
4452	4		very helpful staff
814	9		no sparkling wine
2003	5		working AC
3776	11		very small rooms
4606	4		always polite porter
3674	11		tiny rooms
2287	12		very powerful Shower
3650	11		cosy Rooms
4297	4		friendly staff
663	9		good breakfast
88	0		Very busy place
2203	12		Good powerful shower
1293	3		beauty Location
4977	6		reasonable price
4408	4		very helpful staff
2838	13		great pillows
2763	13		Broken chair
2002	5		Great service
3548	11		not available for room
1080	9		really nice continental breakfast selection
3679	11		limited storage space
4888	6		good price of
3971	17		quite a nice walk
4223	4		lovely Staff
788	9		No milk
3032	2		fine Bedroom
4308	4		attentive staff
4329	4		intrusive staff
2024	5		HUGE Easy check in
4256	4		very friendly staff
2122	5		poor room service communication
2222	12		no water
3124	2		clean rooms
1500	3		Excellent location
1853	3		10 minutes Uber ride
1144	1		luxury feel
1133	1		great stay
30	0		Spectacular hotel
1417	3		well located property
3275	10		no lighting
3066	2		Clean rooms
3176	2		friendly rooms
919	9		Nice food
2849	2		Very clean room
2219	12		nice hot shower
2086	5		unexpected upgrade
10	4		not nice people
3321	10		quirky atmosphere
1239	3		a little high location
3495	14		A bit noisy floorboards
3635	11		smart accommodation
631	9		poor tea
2982	2		very comfy room
3604	11		very cramped room
642	9		Nice breakfast
4880	6		a bit steep bar prices
4875	6		expensive Breakfast
3903	15		wasn t working television
2956	2		lovely Bedroom
2673	13		nice bed
1175	1		excellent overall presentation
4919	6		good price
2827	13		a little narrow Duvets
2065	5		cold wifi
3704	11		a bit small Room
3675	11		small room
1715	3		near underground station
3311	10		strange Elevators
4053	8		safe location
513	7		free access to
2712	13		Extra comfy bed
3957	17		no window
1722	3		kinda far from location
1564	3		very easy travelling around
3568	11		very small room
2821	13		Comfortable bed
792	9		mediocre Breakfast
341	0		Friendly qwerky
4391	4		incredibly helpful staff
933	9		good choice of food
2667	13		gross Blanket
1164	1		perfect Everything
3911	15		didn t work TV
2579	13		friendly bed
1539	3		easy to get to tran stop shop
4886	6		high prices
2917	2		good room
4246	4		brilliant Staff
2850	2		very nice rooms
1125	1		usual Marriot overall stay
1581	3		perfect tube station
4101	4		very friendly Staff
4095	4		efficient staff
727	9		complimentary sparkling wine
1887	3		very handy location
3994	17		nice view
3819	11		too small Single room
4245	4		very helpful Staff
2499	13		very comfy Bed
3926	16		cold cuts
2062	5		Free wifi
1130	1		low season
2630	13		proper comfy bed
2221	12		so tiny bathroom
2639	13		very comfortable Bed
2887	2		Lovely stylish room
2777	13		so old Pillows
2891	2		dirty Rooms
1072	9		very good restaurant food
2200	12		good quality Bathroom updates
2156	5		nice checkin
3347	14		very heavy Noisey
3255	10		rather dirty stairway
4403	4		well presented staff
1575	3		excellent Location
1928	3		VERY good tram stops
2634	13		awful Beds
3114	2		clean product
2037	5		decent Wi fi
138	1		amazing hotel
4756	4		very polite Desk attendants
4004	17		quiet View cleanliness
2502	13		comfortable bed
3622	11		very small Room
2431	12		even smaller Showering
3908	15		great display of
2748	13		massive bed
781	9		nearly cold sauce
1870	3		Excellent location
2795	13		comfy rooms
2742	13		Love pillows
3626	11		a little small Room
1846	3		right on street
875	9		no biscuts
3634	11		available rooms
990	9		Nice coffee machine
1556	3		Great Location
1608	3		close to breakfast area
4132	4		very helpful Staff
4603	4		friendly Staff
1318	3		excellent location
4179	4		happy supportive staff
3882	11		very small room
4641	4		friendly staff
4240	4		Friendly Team
4381	4		Very friendly staff
233	2		Horrible smell
1432	3		Very good location
622	7		good aircon
4306	4		very attentive restaurant
570	7		gorgeous Bar
2313	12		selection of big toiletries
1343	3		60 minutes metro line
4102	4		weren t very helpful evening staff
2773	13		very comfortable beds pillows
3195	10		a bit difficult Access
2996	2		clean room
728	9		excellent Breakfasts
2258	12		too high Bathtub size
968	9		extremely well cooked breakfast
601	7		beautiful sky bar
2583	13		Extra comfortable beds
2993	2		a little dusty room
3614	11		bigger room
4574	4		Friendly staff
3676	11		fantastic rooms
4378	4		friendly Staff
3340	10		a bit dark Decor
4802	4		helpful Staff
208	2		Clean hotel
3206	10		very dark Basement room
545	7		good bar area
1962	5		very slow wifi
4135	4		helpful staff
3086	2		nice room
1686	3		Good location
1300	3		near location
487	7		proper facilities
2788	13		spacious bed
268	0		Fantastic hotel
1944	3		great location
3088	2		clean rooms
3737	11		large rooms terrace
1691	3		Great location
4680	4		pleasant staff
3391	14		quiet Suite
783	9		Nice coffee machine
3307	10		None radiators
95	0		wonderful Park
2701	13		no sleep
2995	2		unbearable stench
3279	10		wasn t slanted enough floor tiles
4686	4		nicer staff
2893	2		friendly room
1669	3		Great location
288	2		clean hotel
3246	10		not fitted well Window
2992	2		clean room
2414	12		fantastic rain shower
3439	14		Noisy with road noise
2263	12		too small bathtub
2490	13		amazing bed
3375	14		difficult Room temperature controls
69	0		a bit seedy Neighborhood
2536	13		comfortable everything
1158	1		quite good Fi
1797	3		not far from metro station
3018	2		amazing room
4845	4		Friendliness staff
3253	10		old interior
4393	4		around reception staff
897	9		not better buffet breakfast
3479	14		very loudly floor
3886	11		thick walls
2861	2		good room
1799	3		within walking distance Victoria Station
3128	2		basic cleanliness
4126	4		friendly reception staff
4751	4		very friendly staff
218	0		very nice lovely atmosphere
2851	2		clean comfortable room
431	0		tired looking decor
141	0		lovely Park
4558	4		helpful Staff
3456	14		Nice quiet room
4727	4		very friendly Staff
4683	4		fantastic customer relations
2535	13		too soft Bed
4635	4		pretentious faffy
3523	11		spacious room
3289	10		full on heating
2962	2		very clean room
1748	3		frequent tram stops
217	0		so relaxed place
17	0		stylish Bijou
539	7		no spa
644	9		outstanding Breakfast
4426	4		helpful staff
3755	11		large Room
1027	9		not included breakfast
2383	12		No ice bucket
4331	4		Wonderful help
3063	2		not ready room
4045	8		quiet area
2784	13		Lovely bed
1532	3		quick taxi ride
3144	2		clean rooms
4640	4		very attentive staff
2598	13		very generous bed
1128	1		busy day
2531	13		so comfy cleanness
1583	3		good location
2622	13		comfy Bed
4177	4		helpful staff
1651	3		Good location
820	9		Great coffee
4741	4		helpful staff
526	7		good facilities
3259	10		stains electrical fittings
3535	11		nice modern cosy room
465	7		Perfect accessibility for
2802	13		really good nights sleep
546	7		Clean facilities
4258	4		very accommodating staff
22	0		clean atmosphere
4918	6		No options
1883	3		great location
1187	3		relatively close to Rijks
1906	3		far from city center
2308	12		beautiful bathroom
4939	6		low price
1673	3		within walking distance Central Station
3240	10		Loved lighting
4494	4		excellent staff
482	7		very cosy Bar
1991	5		excellent condition shirts
4504	4		helpful Staff
2334	12		lovely shower
1341	3		Very good location
623	7		small swimming pool
2640	13		No bedside table
1013	9		nice fruit
3385	14		Quiet street
1404	3		good location
3590	11		very tiny ground
3624	11		comfortable spacious location
3200	10		super friendly accommodation
2780	13		Wrotten carpets
3714	11		Large room overlooking the marina
226	0		too old Property
1920	3		friendliness Position
1024	9		very understanding Breakfast
4731	4		excellent Staff
3338	10		Easy Lobby
279	0		pleasant decor
3935	17		Good view
2451	12		large bathroom
1648	3		clean location
1737	3		great Location
3564	11		minimal room
2719	13		clean sheets
3345	14		loud Room
4728	4		polite staff
2553	13		tired feel
677	9		Hot breakfast
2411	12		good bathroom
3097	2		really nice Room
3563	11		very small Room
2770	13		lovely low leather sofas
4999	6		Overpriced bar
1995	5		Tight squeeze
4468	4		excellent Staff
1743	3		available by walk 20 minutes attraction
1446	3		Very clean location
1616	3		Amazing location
3418	14		Long tune station
4111	4		very nice team
2737	13		uncomfortable ok mattress
3524	11		very very tiny lift
798	9		horrible waffles
982	9		amazing Breakfast
3578	11		small rooms
3282	10		didn t close Blinds
2046	5		Free movies
4369	4		superb grace
1483	3		very easy access to centre by
2421	12		old bathroom
850	9		Very early breakfast finish
1205	3		perfect location
4810	4		polite staff
4027	17		nice view
4290	4		ok staff
1059	9		very limited fresh fruit
1812	3		Loved tram
3653	11		Good sized room
4173	4		very helpful staff
2151	5		very well queries
773	9		complimentary snacks
3482	14		claustrophobic feeling
2899	2		lovely room
2545	13		extremely helpful pillows
3857	11		very basic traffic room
3228	10		poor Ergonomics
4614	4		always anticipating staff
2480	13		fluffy towels
2881	2		nice room
1066	9		huge food patches
988	9		particularly good food
3071	2		Very nice room
1256	3		Quiet location
4826	4		helpful people
1784	3		nearby tube
1753	3		Far from centre
694	9		very simple breakfast
3638	11		a bit small Rooms
4588	4		very helpful staff
2477	13		clean Beds
452	0		Great ambience
3454	14		terrible noise
1361	3		Nice quiet location
1073	9		English breakfast
876	9		lovely bottle of wine
4907	6		over priced Price of breakfast
2131	5		appreciated wifi radio
3596	11		great premium room
4032	8		out of order Footpath
1851	3		walking distance location
2020	5		useful extras
3540	11		very comfortable rooms
748	9		Good quality food
646	9		Enjoyed breakfast
1196	3		Great location
2943	2		better room
4469	4		Lovely staff
1353	3		Excellent location
2253	12		smaller Bathroom
479	7		very very small pool
4955	6		overpriced space
1880	3		Good location
2100	5		Very good choices
377	1		Amazing hotel
2798	13		140 cm bed
2384	12		Great bathroom
863	9		complimentary champagne
647	9		very good Breakfast
3913	15		did not work tv
2505	13		larger Bed
3381	14		great Air conditioning
757	9		No milk
2868	2		nice room
2908	2		Clean room
4390	4		very friendly staff
1103	1		modern hotel
1761	3		lovely Transport links
4923	6		Lots of money
4074	4		friendly manager
2351	12		elaborate bathrooms
4415	4		pleasant staff
2617	13		extra large bed
1273	3		within restaurants
1161	1		relaxing volumes
717	9		friendly breakfast
4017	17		Amazing view
591	7		No swimming pool
381	0		very nice Decor
3643	11		Big room
3532	11		well equipped Rooms
799	9		dirty Breakfast area
4100	4		great staff
162	0		superb London
1496	3		excellent Location
2380	12		soft toilet
461	7		really attractive bars
4610	4		warm welcome
972	9		late breakfast
3121	2		clean room
3073	2		fine Room
680	9		very small food
2929	2		beautiful room
2218	12		lovely shower
4012	17		Located view
2998	2		really clean rooms
1855	3		not bad Location
674	9		excellent breakfast offer
1405	3		walking distance Covent
1692	3		easy travel into
3610	11		comfortable room
4244	4		excellent breakfast staff
1102	1		great Everything
2564	13		comfy Bed
4183	4		helpful staff
4414	4		very nice Staff
1992	5		Excellent service
1926	3		Less than 5 minutes walk shopping centre
2937	2		and nice
2213	12		amazing showers
1552	3		Quiet location
828	9		not impressed breakfast
384	0		great idea
2452	12		pretty good bathrooms
3533	11		comfortable room
925	9		close by drink
3281	10		just full of lobby
1250	3		Very convenient 10 and
2134	5		very good WiFi
685	9		very good breakfast
1641	3		Very close to tube station
2279	12		No hair dryer
2560	13		Comfy bed
271	0		beautiful communal
878	9		very fresh sandwiches
305	1		Very nice hotel
61	3		plenty of cafes
2407	12		open laundry cupboard
2736	13		Very comfortable beds
4846	4		pleasant staff
398	1		good CNN
3589	11		cramped Dining area
954	9		Cold tea
4427	4		always helpful Everything staff
4855	4		attentive facilities
1063	9		plentiful Breakfast
3682	11		HUGE understatement
4255	4		friendly staff
963	9		excellent food
4912	6		steep cost
1140	1		draw hotel
3875	11		Very spacious rooms
3757	11		quite small Room
2004	5		weren t working channels
3276	10		no fan
2897	2		limescale room furniture
3231	10		Too hot heating
3181	2		nice Suite
4370	4		a lot receptionists
3673	11		very cozy space
4182	4		lovely staff
4656	4		excellent staff
4241	4		superb Staff
4274	4		very helpful Staff
1263	3		outdated metro
624	7		recommended parking
791	9		Good breakfast
2936	2		Nice room
2497	13		tired furnishings
3893	11		really tiny room
2471	13		worn out too mattress
4330	4		extremely friendly staff
3399	14		quiet space
2555	13		a little bit bigger bed
2588	13		comfy Bed
1682	3		excellent Room breakfast location
3085	2		fab room
4520	4		Special staff
1069	9		Good breakfast
3496	14		Noisy air conditioning
691	9		Interesting pancake machine
135	0		attractive Building
2698	13		very well slept
3190	10		well decorated 5 minutes room
4538	4		non smoking Staff
4302	4		very small Staff
2353	12		good bathroom
1007	9		quite poor not too breakfast
26	3		good Park
4717	4		Lovely staff
4271	4		Helpful staf
1831	3		nearby restaurants
202	3		not so easy to reach Hotel
3487	14		freeing Room aircon
33	6		very reasonable London
4625	4		Excellent staff
2645	13		Comfortable bed
4927	6		40 mins Price of food
3450	14		blowing room heating
1660	3		splendid location
3829	11		spacious food
4814	4		Very friendly receptionists
3300	10		very low light
1253	3		3 5 km away center
976	9		very helpful Breakfast
1775	3		good Location
419	0		very comfortable feel
1490	3		Far from centre of london
2187	5		excellent selection for
2288	12		No fridge
565	7		bigger spa
2544	13		not turned over bed sheets
678	9		Free breakfast
4587	4		very friendly staff
2078	5		Slow cleaning service
3931	17		really comfortable views across the
2837	13		Huge bed
3320	10		Not keen lights
3356	14		clunky portable
4097	4		pleasant staff
3203	10		relatively dark LED lights
3043	2		very clean room
2716	13		Comfy bed
1267	3		20 min tram ride
2815	13		hot bedding
3917	16		uncomfortably hot evenings
654	9		tasty food
698	9		tough steak
595	7		more convenient Parking
1321	3		just location
4320	4		heated receptionists
2653	13		ever Dreadful pillows
4410	4		good staff
4343	4		excellent staff
1338	3		Extremely easy access to underground
535	7		excellent facilities
3049	2		lovely room
1687	3		great train station
4765	4		very pleasant staff
3498	14		incredibly noisy heating
602	7		no minibars
684	9		best food
1793	3		relaxing Central station
1064	9		no breakfast
735	9		No Tea
3060	2		dated room
3048	2		lovely room
1569	3		close to sights
4327	4		very friendly staff
4868	6		Loads places
3646	11		Size room
2525	13		small Bed
4247	4		kind staff
4698	4		good breakfast staff
3132	2		Lovely room
787	9		very good Breakfast
3112	2		excellent room
3064	2		out of use rooms
3953	17		great Views from
2192	5		cold Selection
853	9		really worth breakfast
4080	4		friendly helpful staff
369	0		beautiful hotel
197	0		beautiful Court station
4585	4		welcoming booking
2760	13		very comfortable bed
3577	11		big room
2941	2		really tasteful room
4168	4		very helpful staff
2661	13		luxurious bed
1305	3		close by everything
2591	13		comfortable mattress
2298	12		cracked sink
3357	14		Noisy room
393	9		good resurants
2905	2		Smart room
978	9		good breakfast
2150	5		friendly service
4526	4		very clean staff
4003	17		great view
1193	3		just around restaurants
767	9		good food
3910	15		great Entertainment system
1428	3		great location
4816	4		very polite Staff
2281	12		modern Bathroom facilities
3869	11		adorably modern rooms
1431	3		Excellent location
4376	4		so friendly staff
387	0		sparkling hotel
111	0		no clearing of
3359	14		disorganised Room
4582	4		helpful Staff
738	9		good Breakfast
2207	12		weren t very clean bathroom floor
3608	11		cosy room
4345	4		helpful reception staff
3208	10		cheeky room upgrade
2896	2		relaxing room
2238	12		Old shower
451	5		worked everything
1577	3		amazing location
3529	11		High room
1331	3		decent location
4937	6		Extraordinarily expensive Width
2515	13		surprisingly comfortable Bed
1078	9		Plenty of eating drinking places
3677	11		a little cramped space
396	1		good hotel
3369	14		good air conditioning
1180	1		automated hotel
4896	6		great value for money
1767	3		centre underground
1592	3		Lack of tourist literature
97	0		good sense of
3939	17		very nice view at the riverside
1938	3		liked location
1813	3		wasn t the best location
3769	11		small bottles of
4090	4		Great staff
815	9		very good Breakfast
2077	5		amazing easy transport
2118	5		Very slow response
3074	2		Lovely room
1285	3		Central shoppping
130	0		old smell
4124	4		helpful Location staff
3422	14		noisy buildings
1914	3		good location
2665	13		difficult Bed
4152	4		helpful Reception staff
4113	4		helpful staff
2586	13		ultra powerful beds
4489	4		well mannered staff
484	7		excellent bar area
467	7		good facilities
2657	13		wasn t changed bed linen
3008	2		clean room
1169	1		very good hotel
782	9		Design breakfast
4492	4		exceptional Staff
657	9		Loved breakfast
4758	4		Very helpful staff
2857	2		very nice room
2027	5		good job drawer storage
4835	4		knowledgeable Staff
91	2		disgusting smell
2735	13		a little narrow mattress
4822	4		amazing Staff
1048	9		no breakfast supplied
784	9		excellent continental breakfast
930	9		very good Breakfast
4848	4		helpful staff
2196	5		no free wifi
741	9		Delicious breakfast
2666	13		very comfortable bed
3233	10		not cctv
2578	13		comfy bed
703	9		helpful breakfast
3623	11		spacious Rooms
2299	12		very old bathroom
508	7		Fantastic Bar
378	0		impressive building
4798	4		helpful staff
227	0		not working towels
4852	4		not helpful support
4843	4		very friendly hotel
3632	11		bit small room
2124	5		smart phone
3965	17		Great view over the city
4059	4		annoying service
2123	5		great service
4261	4		friendly Staff
635	9		5 minutes coffee
4967	6		expensive buffet breakfast
3415	14		very very loud drilling
2372	12		small Bathroom
945	9		great selection of food
506	7		excellent facilities
1968	5		no coffee machine
1646	3		great location
4706	4		Very helpful staff
2771	13		not very comfortable bed
2152	5		no scrum
4280	4		excellent staff
2443	12		forgotten bathroom tap
1070	9		beautifully presented table cloth
499	7		really popular bar restaurant
1597	3		top Location
1709	3		fantastic location
2249	12		decent shower bath
2758	13		large bed
4142	4		friendly staff
2810	13		way too soft pillows
929	9		best coffee
4131	4		brilliant help
1782	3		great location
4163	4		Friendly staff
2809	13		very comfy bed
147	0		different spreads
3319	10		aren t helpful stairs
2916	2		very important Room selection
1498	3		walking distance Paddington railway station
414	0		Love architecture
2671	13		no room chair
2169	5		Great welcome
4629	4		friendly staff
2670	13		large furniture
136	0		nice restaurants
2828	13		comfy bed
3620	11		bigger room
2427	12		a little hard hairdryer
1727	3		Excellent location for shopping
3005	2		not even similar Rooms
2595	13		Lacking double bed
1117	1		like environment
2345	12		fresh towels
1506	3		good location
500	7		no pool
4511	4		very good Staff
67	0		well designed modern
708	9		Time breakfast
1909	3		Good location
4232	4		most helpful staff
3302	10		poor quality
1176	1		very bad hotel
1462	3		completely doable centre
725	9		No gym breakfast
3797	11		comfortable room
1310	3		Close to station
1954	5		not not complimentary access
4982	6		pricey breakfast
1266	3		not great location
693	9		nice touch welcome drink
4428	4		Too few staff
3328	10		poor Room heating
722	9		nice Breakfast
2083	5		good reception
1367	3		too far Location
4264	4		fantastic staff
3462	14		quiet street
3973	17		quite street
3378	14		suddently ring fire alarm
131	0		Really lovely place
1335	3		Good location
3120	2		very comfortable room
1963	5		poor Reception
4425	4		very friendly staff
4454	4		friendly Hotel Staff
1152	1		great comforts
1241	3		good location
4333	4		very friendly Staff
3024	2		not as clean room
2597	13		rather hard Mattress
1755	3		excellent location
1214	3		200mt tram rail
1010	9		very basic Breakfast
1838	3		5 min walk Court tube
4589	4		welcoming staff
4148	4		Miserable staff
4249	4		helpful Staff
3458	14		bonus traffic noise
1979	5		slow Wifi
2119	5		free wifi
4730	4		very helpful staff
4568	4		very good Staff
524	7		congested bar
4284	4		very attentive polite staff
931	9		super breakfast
3014	2		super friendly helpful rooms
2675	13		very hard bed
710	9		good breakfast nespresso
4783	4		bored staff
3503	11		deluxe room
979	9		very good Cooked
4865	6		limited choices
3680	11		small room
307	0		good pubs
530	7		very dark Bar
1663	3		clean Underground Station
2178	5		did not work kettle
121	4		very friendly Stuff
2071	5		not too fast WiFi
2609	13		very hard bed
4775	4		uninterested staff bar staff
3654	11		small room
1894	3		Good access to public transport
3386	14		a bit boring music
2456	12		poor water strenght
4382	4		helpful Staff
1907	3		just outside congestion zone
2437	12		comfortable shower
4740	4		extremely helpful staff
3672	11		Great room
354	0		palatial fittings
971	9		great Breakfast
2323	12		no cold water
4933	6		reasonably priced parking
2999	2		clean room
3502	11		cramped rooms
2247	12		dirty water
2235	12		no mirror
4874	6		very expensive breakfast
3252	10		too low mirror
1203	3		very near Tram station
240	0		very beautiful Dutch
19	0		perfect ambiance
573	7		clean facilities
1578	3		great location
3701	11		comfortable rooms
3068	2		great quality
1574	3		Fantastic Location
4263	4		very polite staff
4604	4		charming staff
2647	13		amazing bed
2733	13		difficult to move chairs
1705	3		Great location
3786	11		Draughty room
2466	12		soft toilet roll
3947	17		stunning views of the canal
4885	6		extremely expensive cost of breakfast
4479	4		friendly staff
3951	17		Directly above channel view of the canal
49	2		Clean private
2328	12		immaculate bathroom
2179	5		Poor internet connection
4746	4		Rudeness rooms
73	1		Extremely nice hotel
2468	13		broke Bed
3734	11		too small room
4188	4		Very helpful Concierge staff
2944	2		plush decor
4336	4		Friendly staff
